b_0,b_1,b_2,theta_00,theta_01,theta_02,theta_10,theta_11,theta_12,theta_20,theta_21,theta_22,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_02,sigma_sqrd_10,sigma_sqrd_11,sigma_sqrd_12,sigma_sqrd_20,sigma_sqrd_21,sigma_sqrd_22
-0.00017106725390536495,1.0017672038117487,2.9978674151626326,0.5113719035384597,0.09894328728734544,0.20482981517801077,0.09894328728734544,0.5008150967737913,0.1058678440235183,0.20482981517801077,0.1058678440235183,0.5132327830726334,0.000912790799172553,-0.0,0.0,-0.0,0.0010728859421808617,0.0,0.0,0.0,0.0009216332921228756
0.00011440131849729454,0.9987995213346714,3.0010292588538596,0.503152067727987,0.09410861243518456,0.20517157576069983,0.09410861243518456,0.47942064540205276,0.10252096686936381,0.20517157576069983,0.10252096686936381,0.5134559841292028,0.001057902556135189,0.0,0.0,0.0,0.001002282838755982,0.0,0.0,0.0,0.0010380842362520434
-0.0010015870478230708,1.0001662699971876,2.999565877955746,0.49747305964812416,0.08017253294428647,0.1845554262222322,0.08017253294428647,0.48241703015792947,0.07348915115027146,0.1845554262222322,0.07348915115027146,0.4830983402675775,0.001015507786164337,0.0,0.0,0.0,0.0010054710030267715,0.0,0.0,0.0,0.0011258295068509148
0.00036136510700071373,1.0003812173277782,2.9982128611352894,0.5155957077115959,0.08971553607308684,0.20996637866367635,0.08971553607308684,0.5256958222527639,0.09106447638371709,0.20996637866367635,0.09106447638371709,0.48923410091859526,0.0009950933141508898,0.0,0.0,0.0,0.001036528214083408,0.0,0.0,0.0,0.000967575296347771
-9.252877638023037e-05,1.0003549672827847,2.999564014443267,0.48717529878603827,0.10112054395488881,0.19424122174933753,0.10112054395488881,0.49392882104749325,0.11320241512777932,0.19424122174933753,0.11320241512777932,0.5013371743315449,0.0009773749960363637,0.0,0.0,0.0,0.0010344145464995925,0.0,0.0,0.0,0.0009923968551888498
0.0003896355269455264,0.9991955117245763,3.0008352005276198,0.48343877250504896,0.10621411663713244,0.18592018091513737,0.10621411663713244,0.5117384327268439,0.0946232376980923,0.18592018091513737,0.0946232376980923,0.4839213017146166,0.001057468858238866,-0.0,0.0,-0.0,0.0009893861579650283,0.0,0.0,0.0,0.0009622157372907352
0.0016367228948600153,1.0015589810453973,2.9978212708315257,0.4971584364323849,0.09761015331443312,0.17168526606231205,0.09761015331443312,0.48914193767923675,0.10323012369993517,0.17168526606231205,0.10323012369993517,0.4758978383005236,0.0009945601296149442,0.0,0.0,0.0,0.0010602113757351714,0.0,0.0,0.0,0.0010437594867935037
0.002235125805351199,1.001825609520148,2.9987911437081665,0.49937815624108106,0.09392601464800808,0.1905965042647099,0.09392601464800808,0.49412859346757404,0.10708734336840733,0.1905965042647099,0.10708734336840733,0.49694480538828467,0.001002044135628976,0.0,0.0,0.0,0.0010284187438958793,0.0,0.0,0.0,0.0009962372715033574
-0.0015172005544025135,1.0011368436859558,3.0019920313499457,0.5056586496739037,0.09603063924738656,0.20188075070042566,0.09603063924738656,0.5072676596586759,0.09399191992306064,0.20188075070042566,0.09399191992306064,0.5208881981111871,0.0009671836821690816,0.0,0.0,0.0,0.001092587415214671,-0.0,0.0,-0.0,0.001017254743800572
-0.002296044505674926,1.0002231687581082,3.0014499587489376,0.511883095960616,0.09484122956554789,0.2056854736181037,0.09484122956554789,0.5014926926687727,0.08507371848199444,0.2056854736181037,0.08507371848199444,0.5070923190482398,0.0010099232497324652,0.0,0.0,0.0,0.0010954252843726503,0.0,0.0,0.0,0.0010460796406591808
